title,artist,album_art_url
I Don't Want To Miss A Thing,Aerosmith,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f039d2a6afcfab0827bb9bc0
Positions,Ariana Grande,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0255b8f4c3458e256eca14f18f
Kryptonite,3 Doors Down,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0242ba5db3edcc884c23efc5ac
Summer,Calvin Harris,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028fba5806a323efd272677c4d
One More Night,Maroon 5,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ce7d499847da02a9cbd1c084
Empire State Of Mind,Jay-Z + Alicia Keys,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fec1b815bb3c50a64a90fd10
I Ain't Worried,OneRepublic,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ec96e006b8bdfc582610ec13
Beauty And A Beat,Justin Bieber Featuring Nicki Minaj,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f1d02a6cec967f8b6b78f76e
Irreplaceable,Beyonce,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02632e4eafb2ffba59a2ae4500
Kiss Me More,Doja Cat Featuring SZA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0214b7b2a920a41166d53ddd49
No Tears Left To Cry,Ariana Grande,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028e1fa66c1a8f12076378cfb3
Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02306c3a9ddc18b74f329d8cc2
Don't Stop 'Til You Get Enough,Michael Jackson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022b74bf21c7e4f56758610949
I'm The One,"""DJ Khaled Featuring Justin Bieber, Quavo, Chance the Rapper & Lil Wayne""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027a993075e27042a11896b8fb
The Real Slim Shady,Eminem,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02dbb3dd82da45b7d7f31b1b42
Better Now,Post Malone,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b1c4b76e23414c9f20242268
Say So,Doja Cat Featuring Nicki Minaj,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d0bbfea6226b5c3707de92ed
The Monster,Eminem Featuring Rihanna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023c65085a58aae2cccd892cbe
Mr. Brightside,The Killers,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ccdddd46119a4ff53eaf1f5d
Always,Bon Jovi,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025f66fbeaff0725997250591c
On The Floor,Jennifer Lopez Featuring Pitbull,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d7b2aa3834b82b1cbe899a48
I Have Nothing,Whitney Houston,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02456c0b5d0316a80dc600802e
A Bar Song (Tipsy),Shaboozey,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02efa97e80fdb012456a40532c
21 Questions,50 Cent Featuring Nate Dogg,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f7f74100d5cc850e01172cbf
One Dance,Drake Featuring Wizkid & Kyla,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029416ed64daf84936d89e671c
Watermelon Sugar,Harry Styles,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0225180571abce9472f61bd722
I Don't Care,Ed Sheeran & Justin Bieber,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f528fc2d5d8b26e4e3413715
"""Hey, Soul Sister""",Train,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026ff8bc258e3ebc835ffe14ca
Losing My Religion,R.E.M.,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e2dd4e821bcc3f70dc0c8ffd
Time After Time,Cyndi Lauper,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ce023ce7dfdd5199bcdfd5a1
Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e028cc44129c3b11adec74058d6
Too Sweet,Hozier,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b07bd43d1bec442c7fcc4d1e
Lose Yourself,Eminem,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02eab40fc794b88b9d1e012578
Wrecking Ball,Miley Cyrus,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c19a3bef3b59347c8070770b
Scar Tissue,Red Hot Chili Peppers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0243dab72e4f8a33bab5df92cd
Not Afraid,Eminem,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c08d5fa5c0f1a834acef5100
Taki Taki,"""DJ Snake Featuring Selena Gomez, Ozuna & Cardi B""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b638ba80fede94a6f609deac
Meant To Be,Bebe Rexha & Florida Georgia Line,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0261fe6d3a50c0beaa3cfe33e9
Pompeii,Bastille,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b89cf022db28fa31376e0ed8
Golden,"""HUNTR/X: EJAE, Audrey Nuna & REI AMI""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024dcb6c5df15cf74596ab25a4
Say My Name,Destiny's Child,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023718df75b57340c1947747e8
Dancing Queen,ABBA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0270f7a1b35d5165c85b95a0e0
The Box,Roddy Ricch,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02820b43679aab8d3b47001f9c
All Star,Smash Mouth,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024f3bbf9631faeb8de9912a23
Pillowtalk,ZAYN,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e025f335cd8135ee4f1a494d108
Sweet But Psycho,Ava Max,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ea46ceca00d552337e5b8ac2
Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027a993075e27042a11896b8fb
Lonely,Akon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026ec7ab30397ea37295340a41
Rockstar,DaBaby Featuring Roddy Ricch,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0220e08c8cc23f404d723b5647
Gold Digger,Kanye West Featuring Jamie Foxx,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d79ba8ad2be777bad0e9924b
Rock With You,Michael Jackson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e022b74bf21c7e4f56758610949
P.I.M.P.,50 Cent,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f7f74100d5cc850e01172cbf
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02bf4733171d920f2a62b24713
Deja Vu,Olivia Rodrigo,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a91c10fe9472d9bd89802e5a
Ordinary,Alex Warren,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028d18d73bbfc8985d52865edf
Crank That (Soulja Boy),Soulja Boy Tell'em,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029e8a9f316d3e485e2c62fe87
Habits (Stay High),Tove Lo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02edbdf62135e9112a98bffa0c
Mockingbird,Eminem,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e021bec21e57fff76db49e15a70
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a520a167a62d5548cdb53101
Stereo Hearts,Gym Class Heroes Featuring Adam Levine,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0218b8088fe0c3dbf78398b55a
Butter,BTS,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0217db30ce3f081d6818a8ad49
Cold Water,Major Lazer Featuring Justin Bieber & Mo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0239ab650e9b93e42c928e7dba
Crazy,Gnarls Barkley,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ab051a2c680f39c0d9827706
Dancing With A Stranger,Sam Smith & Normani,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e023b52eca47232bedfbb5e9443
Down,Jay Sean Featuring Lil Wayne,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0240c2b9ade6132573be714cb7
Rockin' Around The Christmas Tree,Brenda Lee,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027845f74d6db14b400fa61cd3
Safe And Sound,Capital Cities,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b03e92f4e7dcd9db3a06c869
Get Lucky,Daft Punk Featuring Pharrell Williams,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0219a88dd5c7118e87d7b1619e
Wannabe,Spice Girls,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0263facc42e4a35eb3aa182b59
Die With A Smile,Lady Gaga & Bruno Mars,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0282ea2e9e1858aa012c57cd45
Summertime Sadness,Lana Del Rey,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f894be72a77b1488292672c7
Eastside,"""Benny Blanco, Halsey & Khalid""",https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02728fa23a1e6db52295e3f5ae
Baby,Justin Bieber Featuring Ludacris,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025832ee286fa8a6964ceb960a
Trap Queen,Fetty Wap,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02df7c1e1c441dd172ea8f29f9
Sad!,XXXTENTACION,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c84b393d12905582609d5094
Whatever It Takes,Imagine Dragons,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e025675e83f707f1d7271e5cf8a
How To Save A Life,The Fray,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0259b8b957f164ce660919f1f4
Meet Me Halfway,The Black Eyed Peas,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02382514f0114ba8f4a16d5db4
A Sky Full Of Stars,Coldplay,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e5a95573f1b91234630fd2cf
Congratulations,Post Malone Featuring Quavo,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0255404f712deb84d0650a4b41
"""Good Luck, Babe!""",Chappell Roan,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0291b4bc7c88d91a42e0f3a8b7
Ghost,Justin Bieber,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e6f407c7f3a0ec98845e4431
Last Night,Morgan Wallen,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c37a94d92b0a874ba2419ed7
Girlfriend,Avril Lavigne,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02476cdf5837ae39eee951cc15
Problem,Ariana Grande Featuring Iggy Azalea,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0246d1ba2fae86b9c5702533e7
You Give Love A Bad Name,Bon Jovi,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021336b31b6a1799f0de5807ac
Temperature,Sean Paul,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02b82dd1e42423a9bfb6a478a4
A Thousand Years,Christina Perri,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e023dea4a2ccd58ad1f8e4dbb03
Story Of My Life,One Direction,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e023cf0191cca87a4bc7e34bc4a
Heartless,Kanye West,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0265fbf56c2837be4879b5020a
Die For You,The Weeknd & Ariana Grande,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024718e2b124f79258be7bc452
Roses,Saint Jhn,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028e51ad44471425be0ddcc6a0
Don't You Worry Child,Swedish House Mafia Featuring John Martin,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029cfe80c0c05ce104f7bab18e
Telephone,Lady Gaga Featuring Beyonce,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0294f32e15943c2a479f565f8c
Mirrors,Justin Timberlake,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0256d5fb0cc9cec001d8ae0c8c
"""Take Me Home, Country Roads""",John Denver With Fat City,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02795c9ba853f5a9f7a88b4e31
Otherside,Red Hot Chili Peppers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0243dab72e4f8a33bab5df92cd
WAP,Cardi B Featuring Megan Thee Stallion,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a761e55b720a0778f2170dc9
It Will Rain,Bruno Mars,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e024c43bd96a211ed67cfe86636
I Had Some Help,Post Malone Featuring Morgan Wallen,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0288208159b1b3c69eefdeb2e0
Don't Matter,Akon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d9bcf5565005950b353bc9cf
Always Be My Baby,Mariah Carey,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02749e9bfa78277f30ad2c9a9c
California Gurls,Katy Perry Featuring Snoop Dogg,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02d20c38f295039520d688a888
I'm Good (Blue),David Guetta & Bebe Rexha,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02f24c7321eabddffc3829676b
Kill Bill,SZA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bc18bdade69ec5ef0bb25b17
The Climb,Miley Cyrus,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a828119557698a89132abb5f
Super Bass,Nicki Minaj,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02aa7d2641af0fa4c1f76fafbf
Every Breath You Take,The Police,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c8e97cafeb2acb85b21a777e
Unstoppable,Sia,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0209fc2936525fc269032451c9
MIA,Bad Bunny Featuring Drake,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02519266cd05491a5b5bc22d1e
Disturbia,Rihanna,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f9f27162ab1ed45b8d7a7e98
I Don't Wanna Live Forever (Fifty Shades Darker),ZAYN / Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0263d77f99117b28af9f656918
Better,Khalid,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c243500e164150d229750c91
Taste,Tyga Featuring Offset,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a4d73b32e40487605c73cffe
Shivers,Ed Sheeran,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02dc806722f6802a8ea9953c89
American Pie (Parts I & II),Don McLean,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020085dd4362653ef4c54ebbeb
Dancing In The Dark,Bruce Springsteen,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a43a6482e327d623bb0c0f77
Big Girls Don't Cry,Fergie,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0210591d448ff910d4275893a6
Just A Lil Bit,50 Cent,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0246b490827a3a7d2c3dcdd14d
Wake Me Up Before You Go-Go,Wham!,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a2fc41b0dd6ce4f0d16a4c46
(Sittin' On) The Dock Of The Bay,Otis Redding,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0223d1582953fa34624d3169cb
Sign Of The Times,Harry Styles,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e023f8b8a9c71b2bd2f3019940b
Black Beatles,Rae Sremmurd Featuring Gucci Mane,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02881fb62d913fe712fc2e1c95
Paint The Town Red,Doja Cat,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02a54499d7ba4e9afeea91df86
End Of Beginning,Djo,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fddfffec51b4580acae727c1
Under The Bridge,Red Hot Chili Peppers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0243dab72e4f8a33bab5df92cd
Hey There Delilah,Plain White T's,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02beae6e69d6505fd379ef3081
California Dreamin',The Mamas & The Papas,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0208181b9f840a06e7a071cf72
Kiss Me,Sixpence None the Richer,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02cfc5eea6cfd77e89ed3ac5a4
Please Please Please,Sabrina Carpenter,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fd8d7a8d96871e791cb1f626
I Wanna Love You,Akon Featuring Snoop Dogg,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02d9bcf5565005950b353bc9cf
Right Round,Flo Rida,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0218aa5d7e6d484b832cd5d03f
Chasing Cars,Snow Patrol,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e025da2756220da9b6f17924f8f
Unholy,Sam Smith & Kim Petras,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a935e4689f15953311772cc4
Hey Jude,The Beatles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e026e3d3c964df32136fb1cd594
Enemy,Imagine Dragons X JID,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02fc915b69600dce2991a61f13
The One That Got Away,Katy Perry,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021d955011a3ed477dc77865ad
Let Me Love You,Mario,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ba8db944ef3e2846ba9efa57
Buy U A Drank (Shawty Snappin'),T-Pain Featuring Yung Joc,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02baf2f329d4feeb19761eddf4
Friends,Marshmello & Anne-Marie,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e2c879f3983d1488f2c3ca4e
Ms. Jackson,OutKast,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02153b3d6495031cb813a7451c
Style,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e029abdf14e6058bd3903686148
Right Now (Na Na Na),Akon,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02e77aece1352dcc4f4cfd097f
Sweater Weather,The Neighbourhood,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c91ed3bc3c8d484f532fab2f
Into You,Ariana Grande,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0233342c57a9b2c4e04c97b3f5
Look What You Made Me Do,Taylor Swift,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02da5d5aeeabacacc1263c0f4b
Greedy,Tate McRae,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c4258b134ff5756932f9c46f
The Sweet Escape,Gwen Stefani Featuring Akon,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e028dd53da15b55d402dfc3a20e
Under The Influence,Chris Brown,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0248f69a441c575fa5926a0831
Dakiti,Bad Bunny & Jhay Cortez,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02005ee342f4eef2cc6e8436ab
Forever,Chris Brown,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02b0d747e54b78eb460dcb9316
Drops Of Jupiter (Tell Me),Train,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021a0278d4109c0f974821aa33
Hymn For The Weekend,Coldplay,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02ac08ece7ad90165ac7d532c4
Don't Go Breaking My Heart,Elton John & Kiki Dee,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0242a15a4fe15a8a88ab728d5b
Dream On,Aerosmith,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02e0c7891bd7c7ea49d69512e2
Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente De Zona,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0290b2ea6298a6e5d98e60d6ec
We Can't Stop,Miley Cyrus,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02c19a3bef3b59347c8070770b
Pink Pony Club,Chappell Roan,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02a21d22ecf823e1c90aa22d1f
Semi-Charmed Life,Third Eye Blind,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e020c12ef918102b8d303dc9e9b
Iris,Goo Goo Dolls,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ce5e0c89b768384d45d9b0fa
Wow.,Post Malone,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e029478c87599550dd73bfa7e02
Hollaback Girl,Gwen Stefani,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e027c7136a182372ccdffb3d3c4
I Kissed A Girl,Katy Perry,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0231cc26681b0164332fa26634
Starships,Nicki Minaj,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e0285235715597dcd07bb9e0f84
Rather Be,Clean Bandit Featuring Jess Glynne,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02c124217d45b77b0ed6983872
HIGHEST IN THE ROOM,Travis Scott,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02cc7bfe087a97a09f54c92b28
Smooth Criminal,Michael Jackson,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02605223665713cdf285ee0c81
Let It Go,Idina Menzel,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e027c151ff03d2842c5c7deeb6b
Ain't No Sunshine,Bill Withers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02f64b9ea8a8a409c6af86134f
Right Here Waiting,Richard Marx,https://image-cdn-ak.spotifycdn.com/image/ab67616d00001e02edc27582d8f5c3a7c56893bf
Adore You,Harry Styles,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0225180571abce9472f61bd722
"""Whenever, Wherever""",Shakira,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e021f400a1f4d821b00824cf58f
If I Were A Boy,Beyonce,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02802c5f4c1d84e127c0ab8d78
Youngblood,5 Seconds of Summer,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e0217745f08b79f421ad2176966
Sucker,Jonas Brothers,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02de1a3a5eaa0c75bb18e7b597
I Hate U I Love U,Gnash Featuring Olivia O'Brien,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e024bdfa3edb4c521c570b8c14a
Snooze,SZA,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02bc18bdade69ec5ef0bb25b17
Replay,Iyaz,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02ae7012fce99c2b2345b54f30
You're Still The One,Shania Twain,https://image-cdn-fa.spotifycdn.com/image/ab67616d00001e02aaf012d56b8c72658da6c45f
