title,artist,spotify_url,duration_ms,release_year
The Monster,Eminem Featuring Rihanna,https://open.spotify.com/track/48RrDBpOSSl1aLVCalGl5C,250188,2013.0
Mr. Brightside,The Killers,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,222586,2004.0
Always,Bon Jovi,https://open.spotify.com/track/2RChe0r2cMoyOvuKobZy44,353026,1994.0
On The Floor,Jennifer Lopez Featuring Pitbull,https://open.spotify.com/track/3C0nOe05EIt1390bVABLyN,284866,2011.0
I Have Nothing,Whitney Houston,https://open.spotify.com/track/31er9IGsfFbwqy1pH4aiTP,289160,1992.0
A Bar Song (Tipsy),Shaboozey,https://open.spotify.com/track/5fZJQrFKWQLb7FpJXZ1g7K,171291,2024.0
21 Questions,50 Cent Featuring Nate Dogg,https://open.spotify.com/track/70FCugJxa7XW04Np6iYJdI,224440,2003.0
One Dance,Drake Featuring Wizkid & Kyla,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,173986,2016.0
Watermelon Sugar,Harry Styles,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,173991,2019.0
I Don't Care,Ed Sheeran & Justin Bieber,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,219946,2019.0
"""Hey, Soul Sister""",Train,https://open.spotify.com/track/4HlFJV71xXKIGcU3kRyttv,216773,2010.0
Losing My Religion,R.E.M.,https://open.spotify.com/track/31AOj9sFz2gM0O3hMARRBx,268426,1991.0
Time After Time,Cyndi Lauper,https://open.spotify.com/track/7o9uu2GDtVDr9nsR7ZRN73,245529,1983.0
Don't Cha,The Pussycat Dolls Featuring Busta Rhymes,https://open.spotify.com/track/0BxfFnk0YzONqvmrkO0QrB,272080,2005.0
Too Sweet,Hozier,https://open.spotify.com/track/5Z0UnEtpLDQyYlWwgi8m9C,251424,2024.0
Lose Yourself,Eminem,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1,322226,2004.0
Wrecking Ball,Miley Cyrus,https://open.spotify.com/track/2vwlzO0Qp8kfEtzTsCXfyE,221366,2013.0
Scar Tissue,Red Hot Chili Peppers,https://open.spotify.com/track/1G391cbiT3v3Cywg8T7DM1,215906,1999.0
Not Afraid,Eminem,https://open.spotify.com/track/7Ie9W94M7OjPoZVV216Xus,248133,2010.0
Taki Taki,"""DJ Snake Featuring Selena Gomez, Ozuna & Cardi B""",https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,212500,2018.0
Meant To Be,Bebe Rexha & Florida Georgia Line,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,163870,2017.0
Pompeii,Bastille,https://open.spotify.com/track/0sooJd5WbNnnz5k6yO7FIQ,214147,2013.0
Golden,"""HUNTR/X: EJAE, Audrey Nuna & REI AMI""",https://open.spotify.com/track/1CPZ5BxNNd0n0nF4Orb9JS,194607,2025.0
Say My Name,Destiny's Child,https://open.spotify.com/track/7H6ev70Weq6DdpZyyTmUXk,271333,1999.0
Dancing Queen,ABBA,https://open.spotify.com/track/0GjEhVFGZW8afUYGChu3Rr,230400,1976.0
The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,196652,2019.0
All Star,Smash Mouth,https://open.spotify.com/track/3cfOd4CMv2snFaKAnMdnvK,200373,1999.0
Pillowtalk,ZAYN,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,202749,2016.0
Sweet But Psycho,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,187436,2018.0
Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,https://open.spotify.com/track/1OAh8uOEOvTDqkKFsKksCi,204173,2017.0
Lonely,Akon,https://open.spotify.com/track/4v7DCN09hgXkKazefkznDQ,235800,2005.0
Rockstar,DaBaby Featuring Roddy Ricch,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,181733,2020.0
Gold Digger,Kanye West Featuring Jamie Foxx,https://open.spotify.com/track/1PS1QMdUqOal0ai3Gt7sDQ,207626,2005.0
Rock With You,Michael Jackson,https://open.spotify.com/track/7oOOI85fVQvVnK5ynNMdW7,219926,1979.0
P.I.M.P.,50 Cent,https://open.spotify.com/track/3G0yz3DZn3lfraledmBCT0,249480,2003.0
Blurred Lines,Robin Thicke Featuring T.I. + Pharrell,https://open.spotify.com/track/5PUvinSo4MNqW7vmomGRS7,263053,2013.0
Deja Vu,Olivia Rodrigo,https://open.spotify.com/track/6HU7h9RYOaPRFeh0R3UeAr,215506,2021.0
Ordinary,Alex Warren,https://open.spotify.com/track/2RkZ5LkEzeHGRsmDqKwmaJ,186964,2024.0
Crank That (Soulja Boy),Soulja Boy Tell'em,https://open.spotify.com/track/66TRwr5uJwPt15mfFkzhbi,221933,2007.0
Habits (Stay High),Tove Lo,https://open.spotify.com/track/0a9npeEQIad1Wr4H1RsLPU,209160,2014.0
Mockingbird,Eminem,https://open.spotify.com/track/561jH07mF1jHuk7KlaeF0s,250760,2004.0
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,https://open.spotify.com/track/2tUBqZG2AbRi7Q0BIrVrEj,292875,1987.0
Stereo Hearts,Gym Class Heroes Featuring Adam Levine,https://open.spotify.com/track/0qOnSQQF0yzuPWsXrQ9paz,210960,2011.0
Butter,BTS,https://open.spotify.com/track/2bgTY4UwhfBYhGT4HUYStN,164441,2021.0
Cold Water,Major Lazer Featuring Justin Bieber & Mo,https://open.spotify.com/track/6DNtNfH8hXkqOX1sjqmI7p,185351,2016.0
Crazy,Gnarls Barkley,https://open.spotify.com/track/1vxw6aYJls2oq3gW0DujAo,177933,2007.0
Dancing With A Stranger,Sam Smith & Normani,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,171029,2019.0
Down,Jay Sean Featuring Lil Wayne,https://open.spotify.com/track/6cmm1LMvZdB5zsCwX5BjqE,212506,2009.0
Rockin' Around The Christmas Tree,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,126266,1964.0
Safe And Sound,Capital Cities,https://open.spotify.com/track/6Z8R6UsFuGXGtiIxiD8ISb,192789,2013.0
Get Lucky,Daft Punk Featuring Pharrell Williams,https://open.spotify.com/track/2Foc5Q5nqNiosCNqttzHof,247632,2013.0
Wannabe,Spice Girls,https://open.spotify.com/track/1Je1IMUlBXcx1Fz0WE7oPT,173026,1996.0
Die With A Smile,Lady Gaga & Bruno Mars,https://open.spotify.com/track/2plbrEY59IikOBgBGLjaoe,251667,2024.0
Summertime Sadness,Lana Del Rey vs. Cedric Gervais,https://open.spotify.com/track/1Ist6PR2BZR3n2z2Y5R6S1,264773,2012.0
Eastside,"""Benny Blanco, Halsey & Khalid""",https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,170769,2018.0
Baby,Justin Bieber Featuring Ludacris,https://open.spotify.com/track/6epn3r7S14KUqlReYr77hA,214240,2010.0
Trap Queen,Fetty Wap,https://open.spotify.com/track/5iNRPN7oYQvdB9AmeSW6d3,222093,2015.0
Sad!,XXXTENTACION,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,166605,2018.0
Whatever It Takes,Imagine Dragons,https://open.spotify.com/track/6Qn5zhYkTa37e91HC1D7lb,201240,2017.0
How To Save A Life,The Fray,https://open.spotify.com/track/5fVZC9GiM4e8vu99W0Xf6J,262533,2005.0
Meet Me Halfway,The Black Eyed Peas,https://open.spotify.com/track/3F9ByoUqu31xU0I3G5xfVg,284373,2009.0
A Sky Full Of Stars,Coldplay,https://open.spotify.com/track/0FDzzruyVECATHXKHFs9eJ,267866,2014.0
Congratulations,Post Malone Featuring Quavo,https://open.spotify.com/track/6syOdAs4IK8kPWR7gDyjRw,220293,2016.0
"""Good Luck, Babe!""",Chappell Roan,https://open.spotify.com/track/0WbMK4wrZ1wFSty9F7FCgu,218423,2024.0
Ghost,Justin Bieber,https://open.spotify.com/track/6I3mqTwhRpn34SLVafSH7G,153190,2021.0
Last Night,Morgan Wallen,https://open.spotify.com/track/7K3BhSpAxZBznislvUMVtn,163854,2023.0
Girlfriend,Avril Lavigne,https://open.spotify.com/track/45hOioMDJktr86iKDHC8gr,216600,2007.0
Problem,Ariana Grande Featuring Iggy Azalea,https://open.spotify.com/track/7vS3Y0IKjde7Xg85LWIEdP,193920,2014.0
You Give Love A Bad Name,Bon Jovi,https://open.spotify.com/track/0rmGAIH9LNJewFw7nKzZnc,222706,1986.0
Temperature,Sean Paul,https://open.spotify.com/track/0svvvbTUgEy79F6Sxweyjo,216320,2005.0
A Thousand Years,Christina Perri,https://open.spotify.com/track/1qU8pLmJNC0V2aSOStjWcX,285120,2019.0
Story Of My Life,One Direction,https://open.spotify.com/track/4nVBt6MZDDP6tRVdQTgxJg,245490,2013.0
Heartless,Kanye West,https://open.spotify.com/track/4EWCNWgDS8707fNSZ1oaA5,211000,2008.0
Die For You,The Weeknd & Ariana Grande,https://open.spotify.com/track/2Ch7LmS7r2Gy2kc64wv3Bz,260252,2016.0
Roses,Saint Jhn,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,176840,2019.0
Don't You Worry Child,Swedish House Mafia Featuring John Martin,https://open.spotify.com/track/2V65y3PX4DkRhy1djlxd9p,212862,2012.0
Telephone,Lady Gaga Featuring Beyonce,https://open.spotify.com/track/4TCL0qqKyqsMZml0G3M9IM,220640,2009.0
Mirrors,Justin Timberlake,https://open.spotify.com/track/03gqZZavMKhWbSjdQvpF6O,485360,2013.0
"""Take Me Home, Country Roads""",John Denver With Fat City,https://open.spotify.com/track/1YYhDizHx7PnDhAhko6cDS,193937,1971.0
Otherside,Red Hot Chili Peppers,https://open.spotify.com/track/64BbK9SFKH2jk86U3dGj2P,255373,1999.0
WAP,Cardi B Featuring Megan Thee Stallion,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih,187546,2020.0
It Will Rain,Bruno Mars,https://open.spotify.com/track/0M3HkE321xpCbCYqVKzr1q,257720,2011.0
I Had Some Help,Post Malone Featuring Morgan Wallen,https://open.spotify.com/track/5IZXB5IKAD2qlvTPJYDCFB,178205,2024.0
Don't Matter,Akon,https://open.spotify.com/track/7I6DceMT3utDOHjcYCbrr4,293053,2006.0
Always Be My Baby,Mariah Carey,https://open.spotify.com/track/2aBxt229cbLDOvtL7Xbb9x,258133,1995.0
California Gurls,Katy Perry Featuring Snoop Dogg,https://open.spotify.com/track/3f7gYMirBEKuc57218BjOY,234653,2010.0
I'm Good (Blue),David Guetta & Bebe Rexha,https://open.spotify.com/track/4uUG5RXrOk84mYEfFvj3cK,175238,2022.0
Kill Bill,SZA,https://open.spotify.com/track/3OHfY25tqY28d16oZczHc8,153946,2022.0
The Climb,Miley Cyrus,https://open.spotify.com/track/5x5JM1BSB6vollcIzDocqT,234520,2009.0
Super Bass,Nicki Minaj,https://open.spotify.com/track/3hlksXnvbKogFdPbpO9vel,200013,2010.0
Every Breath You Take,The Police,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1,253920,1983.0
Unstoppable,Sia,https://open.spotify.com/track/059ACLUOyEcdruA2m9f2jd,217746,2016.0
MIA,Bad Bunny Featuring Drake,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,210367,2018.0
Disturbia,Rihanna,https://open.spotify.com/track/2VOomzT6VavJOGBeySqaMc,238626,2008.0
I Don't Wanna Live Forever (Fifty Shades Darker),ZAYN / Taylor Swift,https://open.spotify.com/track/6yIdwnpDHufLWgQcveTPMk,245200,2016.0
Better,Khalid,https://open.spotify.com/track/2OpBganfGk2GVdSlRdxzaX,229319,2018.0
Taste,Tyga Featuring Offset,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy,232959,2018.0
Shivers,Ed Sheeran,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5,207853,2021.0
American Pie (Parts I & II),Don McLean,https://open.spotify.com/track/1fDsrQ23eTAVFElUMaf38X,516893,1971.0
Dancing In The Dark,Bruce Springsteen,https://open.spotify.com/track/7FwBtcecmlpc1sLySPXeGE,245296,1984.0
Big Girls Don't Cry,Fergie,https://open.spotify.com/track/3Q4WeJmzxuDpzMu9QjQqbM,268120,2006.0
Just A Lil Bit,50 Cent,https://open.spotify.com/track/4nva9EpKntUTs6CRSGBCn9,237706,2005.0
Wake Me Up Before You Go-Go,Wham!,https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c,231333,1984.0
(Sittin' On) The Dock Of The Bay,Otis Redding,https://open.spotify.com/track/3zBhihYUHBmGd2bcQIobrF,163755,1968.0
Sign Of The Times,Harry Styles,https://open.spotify.com/track/5Ohxk2dO5COHF1krpoPigN,340706,2017.0
Black Beatles,Rae Sremmurd Featuring Gucci Mane,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,291893,2016.0
Paint The Town Red,Doja Cat,https://open.spotify.com/track/56y1jOTK0XSvJzVv9vHQBK,230466,2023.0
End Of Beginning,Djo,https://open.spotify.com/track/3qhlB30KknSejmIvZZLjOD,159245,2022.0
Under The Bridge,Red Hot Chili Peppers,https://open.spotify.com/track/3d9DChrdc6BOeFsbrZ3Is0,264306,1991.0
Hey There Delilah,Plain White T's,https://open.spotify.com/track/4RCWB3V8V0dignt99LZ8vH,232533,2005.0
California Dreamin',The Mamas & The Papas,https://open.spotify.com/track/4s6LhHAV5SEsOV0lC2tjvJ,162373,1966.0
Kiss Me,Sixpence None the Richer,https://open.spotify.com/track/754kgU5rWscRTfvlsuEwFp,208680,1997.0
Please Please Please,Sabrina Carpenter,https://open.spotify.com/track/5N3hjp1WNayUPZrA8kJmJP,186365,2024.0
I Wanna Love You,Akon Featuring Snoop Dogg,https://open.spotify.com/track/0CXVjQI9wsqaGeIARkkpYc,247066,2006.0
Right Round,Flo Rida,https://open.spotify.com/track/3GpbwCm3YxiWDvy29Uo3vP,204640,2009.0
Chasing Cars,Snow Patrol,https://open.spotify.com/track/5hnyJvgoWiQUYZttV4wXy6,267960,2006.0
Unholy,Sam Smith & Kim Petras,https://open.spotify.com/track/3nqQXoyQOWXiESFLlDF1hG,156943,2022.0
Hey Jude,The Beatles,https://open.spotify.com/track/3m7V717IKZqZLW5qUIOxdD,431333,1973.0
Enemy,Imagine Dragons X JID,https://open.spotify.com/track/1HhNoOuqm1a5MXYEgAFl8o,173381,2021.0
The One That Got Away,Katy Perry,https://open.spotify.com/track/4uQY80TKE1u4ZQZQKHzVEi,227333,2010.0
Let Me Love You,Mario,https://open.spotify.com/track/3ibKnFDaa3GhpPGlOUj7ff,256733,2004.0
Buy U A Drank (Shawty Snappin'),T-Pain Featuring Yung Joc,https://open.spotify.com/track/1tkMs9wDPknQ3ZHcKDw1ES,227960,2007.0
Friends,Marshmello & Anne-Marie,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,202620,2018.0
Ms. Jackson,OutKast,https://open.spotify.com/track/0I3q5fE6wg7LIfHGngUTnV,270506,2000.0
Style,Taylor Swift,https://open.spotify.com/track/0ug5NqcwcFR2xrfTkc7k8e,231000,2014.0
Right Now (Na Na Na),Akon,https://open.spotify.com/track/2VqAEP1yY5T523K7bZtL8a,240746,2008.0
Sweater Weather,The Neighbourhood,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,240400,2013.0
Into You,Ariana Grande,https://open.spotify.com/track/7yHEDfrJNd0zWOfXwydNH0,244453,2016.0
Look What You Made Me Do,Taylor Swift,https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il,211853,2017.0
Greedy,Tate McRae,https://open.spotify.com/track/3rUGC1vUpkDG9CZFHMur1t,131872,2023.0
The Sweet Escape,Gwen Stefani Featuring Akon,https://open.spotify.com/track/07K4GcCDSTiXUF5ssyTRUM,246466,2006.0
Under The Influence,Chris Brown,https://open.spotify.com/track/5IgjP7X4th6nMNDh4akUHb,184203,2019.0
Dakiti,Bad Bunny & Jhay Cortez,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,205090,2020.0
Forever,Chris Brown,https://open.spotify.com/track/3NZJlJemX3mzjf56MqC5ML,278573,2008.0
Drops Of Jupiter (Tell Me),Train,https://open.spotify.com/track/2hKdd3qO7cWr2Jo0Bcs0MA,259933,2001.0
Hymn For The Weekend,Coldplay,https://open.spotify.com/track/6s3GEN8wK0OMzzzZbXj0fu,212647,2016.0
Don't Go Breaking My Heart,Elton John & Kiki Dee,https://open.spotify.com/track/7HW5WIw7ZgZORCzUxv5gW5,275440,1975.0
Dream On,Aerosmith,https://open.spotify.com/track/5MxNLUsfh7uzROypsoO5qe,266960,1973.0
Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente De Zona,https://open.spotify.com/track/5M830cD7MNeiiwIGHzH9TV,243386,2014.0
We Can't Stop,Miley Cyrus,https://open.spotify.com/track/2y4lAQpi5VTNLu2ldeTdUH,231233,2013.0
Pink Pony Club,Chappell Roan,https://open.spotify.com/track/6393yGahSJ9slVdOwSxOVR,258034,2023.0
Semi-Charmed Life,Third Eye Blind,https://open.spotify.com/track/42et6fnHCw1HIPSrdPprMl,268360,1997.0
Iris,Goo Goo Dolls,https://open.spotify.com/track/6Qyc6fS4DsZjB2mRW9DsQs,289533,1998.0
Wow.,Post Malone,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,149520,2018.0
Hollaback Girl,Gwen Stefani,https://open.spotify.com/track/0eqH0ALoDQevq59YcQ53KE,199853,2004.0
I Kissed A Girl,Katy Perry,https://open.spotify.com/track/14iN3o8ptQ8cFVZTEmyQRV,179640,2008.0
Starships,Nicki Minaj,https://open.spotify.com/track/2EBCVPNAG46nbgs6jXPGvv,210626,2012.0
Rather Be,Clean Bandit Featuring Jess Glynne,https://open.spotify.com/track/61dCUoMCg28qEBzrW6htYM,227833,2014.0
HIGHEST IN THE ROOM,Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,175720,2019.0
Smooth Criminal,Michael Jackson,https://open.spotify.com/track/2bCQHF9gdG5BNDVuEIEnNk,257766,2012.0
Let It Go,Idina Menzel,https://open.spotify.com/track/0qcr5FMsEO85NAQjrlDRKo,223840,2013.0
Ain't No Sunshine,Bill Withers,https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt,126458,1971.0
Right Here Waiting,Richard Marx,https://open.spotify.com/track/4LFwNJWoj74Yd71fIr1W8x,264333,1989.0
Adore You,Harry Styles,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7,207139,2019.0
"""Whenever, Wherever""",Shakira,https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG,196160,2001.0
If I Were A Boy,Beyonce,https://open.spotify.com/track/1oQZk2bKBLgP1cbuFKvjkq,249866,2008.0
Youngblood,5 Seconds of Summer,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,203417,2018.0
Sucker,Jonas Brothers,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,181026,2019.0
I Hate U I Love U,Gnash Featuring Olivia O'Brien,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe,251033,2016.0
Snooze,SZA,https://open.spotify.com/track/4iZ4pt7kvcaH6Yo8UoZ4s2,201800,2022.0
Replay,Iyaz,https://open.spotify.com/track/4E5P1XyAFtrjpiIxkydly4,182306,2009.0
You're Still The One,Shania Twain,https://open.spotify.com/track/1wb4P4F0sxAQ2KXrRvsx6n,212200,1997.0
Whatever You Like,T.I.,https://open.spotify.com/track/1IAzD1muglOxOcPbUHs70R,249533,2008.0
I Write Sins Not Tragedies,Panic! At The Disco,https://open.spotify.com/track/5cY8y2XgOfkAh4kSWLFKkz,185586,2005.0
Whatcha Say,Jason Derulo,https://open.spotify.com/track/7xkQdy0cy5ymoWT7nedvLz,221253,2010.0
Cake By The Ocean,DNCE,https://open.spotify.com/track/2aFiaMXmWsM3Vj72F9ksBl,219146,2016.0
Fantasy,Mariah Carey,https://open.spotify.com/track/6xkryXuiZU360Lngd4sx13,243493,1995.0
Feel It Still,Portugal. The Man,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,163253,2017.0
Pon de Replay,Rihanna,https://open.spotify.com/track/4TsmezEQVSZNNPv5RJ65Ov,246960,2005.0
Bodak Yellow (Money Moves),Cardi B,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL,223712,2018.0
We Are The Champions,Queen,https://open.spotify.com/track/1lCRw5FEZ1gPDNPzy1K4zW,179200,1977.0
How Deep Is Your Love,Bee Gees,https://open.spotify.com/track/3ZP18us6p6LHOZMG1LLUjF,241093,2020.0
Live Your Life,T.I. Featuring Rihanna,https://open.spotify.com/track/3jlbL2OTD5YmIunYzgQTAN,338853,2008.0
Genie In A Bottle,Christina Aguilera,https://open.spotify.com/track/11mwFrKvLXCbcVGNxffGyP,217573,1999.0
The Joker,The Steve Miller Band,https://open.spotify.com/track/1bp2IO61zbQrbWNmKKxg3f,264503,1973.0
My Humps,The Black Eyed Peas,https://open.spotify.com/track/20jYtEun4dUdYZ9foaOC48,326960,2005.0
(Everything I Do) I Do It For You,Bryan Adams,https://open.spotify.com/track/1Eb90nmqTrxylKFhcUzW8P,393640,1991.0
Womanizer,Britney Spears,https://open.spotify.com/track/4fixebDZAVToLbUCuEloa2,224034,2008.0
We Can't Be Friends (Wait For Your Love),Ariana Grande,https://open.spotify.com/track/51ZQ1vr10ffzbwIjDCwqm4,228639,2024.0
Break Free,Ariana Grande Featuring Zedd,https://open.spotify.com/track/7cvxrDu7VIhVSOFRNgPegv,214693,2014.0
Fancy,Iggy Azalea Featuring Charli xcx,https://open.spotify.com/track/3oqCnpAoHf3SDFynxx7AU4,199938,2014.0
One Kiss,Calvin Harris & Dua Lipa,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6,214846,2018.0
Before You Go,Lewis Capaldi,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP,215106,2019.0
Bad Moon Rising,Creedence Clearwater Revival,https://open.spotify.com/track/20OFwXhEXf12DzwXmaV7fj,141600,1969.0
Barbie Girl,Aqua,https://open.spotify.com/track/5ZrDlcxIDZyjOzHdYW1ydr,197960,1997.0
Am I Wrong,Nico & Vinz,https://open.spotify.com/track/1fidCEsYlaVE3pHwKCvpFZ,245866,2014.0
"""Me, Myself & I""",G-Eazy x Bebe Rexha,https://open.spotify.com/track/40YcuQysJ0KlGQTeGUosTC,251465,2015.0
Panda,Desiigner,https://open.spotify.com/track/5OOkp4U9P9oL23maHFHL1h,246761,2016.0
Day 'N' Nite,Kid Cudi,https://open.spotify.com/track/60PAzFNW3vAiAiVK6DRJfB,221240,2009.0
Sweet Dreams (Are Made Of This),Eurythmics,https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS,216933,1983.0
9 To 5,Dolly Parton,https://open.spotify.com/track/4w3tQBXhn5345eUXDGBWZG,166749,1980.0
Believe,Cher,https://open.spotify.com/track/2goLsvvODILDzeeiT4dAoR,239026,1998.0
Uptown Girl,Billy Joel,https://open.spotify.com/track/5zA8vzDGqPl2AzZkEYQGKh,198294,1983.0
abcdefu,GAYLE,https://open.spotify.com/track/4fouWK6XVHhzl78KzQ1UjL,168601,2021.0
Everything I Wanted,Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,245425,2019.0
The Middle,"""Zedd, Maren Morris & Grey""",https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m,184732,2018.0
Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,https://open.spotify.com/track/7MjKAV0mFiEID9WhDSSzaW,225053,2015.0
Paradise,Coldplay,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,278719,2011.0
Stick Season,Noah Kahan,https://open.spotify.com/track/0mflMxspEfB0VbI1kyLiAv,182346,2022.0
Gives You Hell,The All-American Rejects,https://open.spotify.com/track/5gb9UJkh8TfrNMRYOJNbew,213106,2008.0
Hold The Line,Toto,https://open.spotify.com/track/4aVuWgvD0X63hcOCnZtNFA,235552,1978.0
"Because You Loved Me (From ""Up Close & Personal"")",Celine Dion,https://open.spotify.com/track/28UMiBhn383n9S7GL4tsxD,273666,1996.0
Castle On The Hill,Ed Sheeran,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,261153,2017.0
Crazy Little Thing Called Love,Queen,https://open.spotify.com/track/6xdLJrVj4vIXwhuG8TMopk,163373,1980.0
Let It Be,The Beatles,https://open.spotify.com/track/5V1AHQugSTASVez5ffJtFo,243026,1970.0
Young Dumb & Broke,Khalid,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,202534,2017.0
Buttons,The Pussycat Dolls Featuring Snoop Dogg,https://open.spotify.com/track/314QzMOrpNUqWBUozYshf6,225560,2005.0
Burn,Ellie Goulding,https://open.spotify.com/track/2GgxS8bUT5G25QJTsfSv0R,231211,2014.0
Best I Ever Had,Drake,https://open.spotify.com/track/3QLjDkgLh9AOEHlhQtDuhs,257690,2009.0
Natural,Imagine Dragons,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,189466,2018.0
Love On The Brain,Rihanna,https://open.spotify.com/track/5oO3drDxtziYU2H1X23ZIp,224000,2016.0
Taste,Sabrina Carpenter,https://open.spotify.com/track/5G2f63n7IPVPPjfNIGih7Q,157279,2024.0
Good Vibrations,The Beach Boys,https://open.spotify.com/track/5t9KYe0Fhd5cW6UYT4qP8f,219026,1967.0
Treasure,Bruno Mars,https://open.spotify.com/track/55h7vJchibLdUkxdlX3fK7,178560,2012.0
Airplanes,B.o.B Featuring Hayley Williams,https://open.spotify.com/track/1QnvpPFP4Q3FHbDchqWiWy,180480,2010.0
Dynamite,Taio Cruz,https://open.spotify.com/track/2CEgGE6aESpnmtfiZwYlbV,202613,2010.0
Rocket Man,Elton John,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY,281613,1972.0
Wildest Dreams,Taylor Swift,https://open.spotify.com/track/1K39ty6o1sHwwlZwO6a7wK,220433,2023.0
Say Something,A Great Big World & Christina Aguilera,https://open.spotify.com/track/5TvE3pk05pyFIGdSY9j4DJ,229400,2014.0
No Diggity,Blackstreet (Featuring Dr. Dre),https://open.spotify.com/track/6MdqqkQ8sSC0WB4i8PyRuQ,304600,1996.0
